"Signatura";"Cod. Estado";"Estado";"Cod. Categoria";"Categoría";"Nombre";"Cod. Provincia";"Provincia";"Cod. Municipio";"Municipio";"Comarca";"CP";"Dirección";"Cod. Tipo Via";"Tipo Via";"Via";"Número";"Email";"Web";"Cod. Grupo";"Grupo";"Cod. Modalidad";"Modalidad";"Habitaciones";"Plazas";"Cod. Cadena";"Cadena";"Fecha Alta";"Fecha Baja";"Periodo";"Días periodo";
"CV H00981 V";"A";"ALTA";"0";"PENSIÓN";"ACCOM HOSTEL PALACIOS";"46";"VALÈNCIA";"250";"VALÈNCIA";"VALENCIA";"46021";"CALLE DAOIZ Y VELARDE, 6";"C";"CALLE";"DAOIZ Y VELARDE";"6";"info@accomhostelpalacios.com";"http://www.accomhostelpalacios.com";"P";"PENSIÓN";"P";"PENSIÓN";"16";"28";"NCD";"NO PERTENECE A NINGUNA CADENA";"02/04/1984"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H01352 V";"A";"ALTA";"2";"2 ESTRELLAS";"AD HOC CARMEN";"46";"VALÈNCIA";"250";"VALÈNCIA";"VALENCIA";"46003";"CALLE SAMANIEGO, 20";"C";"CALLE";"SAMANIEGO";"20";"adhoccarmen@adhochoteles.com";"http://adhochoteles.com";"H";"HOTEL";"H";"HOTEL";"21";"58";"NCD";"NO PERTENECE A NINGUNA CADENA";"04/11/2014"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H01094 V";"A";"ALTA";"3";"3 ESTRELLAS";"AD HOC MONUMENTAL";"46";"VALÈNCIA";"250";"VALÈNCIA";"VALENCIA";"46003";"CALLE BOIX, 4";"C";"CALLE";"BOIX";"4";"adhoc@adhochoteles.com";"http://www.adhochoteles.com";"H";"HOTEL";"H";"HOTEL";"28";"51";"NCD";"NO PERTENECE A NINGUNA CADENA";"21/12/1994"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H01148 V";"A";"ALTA";"4";"4 ESTRELLAS";"ALAMEDA PLAZA";"46";"VALÈNCIA";"250";"VALÈNCIA";"VALENCIA";"46023";"PASEO ALAMEDA, 38";"PA";"PASEO";"ALAMEDA";"38";"reservas@holidayinnvalencia.com";"http://www.ihg.com/holidayinn/hotels/us/es/valencia/vlcpa/hoteldetail";"H";"HOTEL";"H";"HOTEL";"200";"406";"IHG";"INTERCONTINENTAL HOTELS GROUP";"21/06/2001"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H00192 V";"A";"ALTA";"0";"PENSIÓN";"ALICANTE";"46";"VALÈNCIA";"250";"VALÈNCIA";"VALENCIA";"46002";"CALLE RIBERA, P 2";"C";"CALLE";"RIBERA";"P 2";"pensionalicante@gmail.com";"http://pensionalicante.es";"P";"PENSIÓN";"P";"PENSIÓN";"16";"31";"NCD";"NO PERTENECE A NINGUNA CADENA";"19/05/1951"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H00154 V";"A";"ALTA";"1";"1 ESTRELLA";"ALKAZAR";"46";"VALÈNCIA";"250";"VALÈNCIA";"VALENCIA";"46002";"CALLE MOSÉN FEMADES, 11";"C";"CALLE";"MOSÉN FEMADES";"11";"info@hotelalkazar.es";"http://www.hotelalkazar.es";"H";"HOTEL";"H";"HOTEL";"17";"30";"NCD";"NO PERTENECE A NINGUNA CADENA";"18/02/1942"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H01080 V";"A";"ALTA";"1";"1 ESTRELLA";"ANDRES";"46";"VALÈNCIA";"250";"VALÈNCIA";"VALENCIA";"46012";"CALLE ANGUILERA, 7";"C";"CALLE";"ANGUILERA";"7";"dirección@hostalandres-elsaler.es";"http://www.hotel-andres.com/";"HS";"HOSTAL";"SR";"HOSTAL-RESIDENCIA";"26";"52";"NCD";"NO PERTENECE A NINGUNA CADENA";"22/11/1993"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H01140 V";"A";"ALTA";"1";"1 ESTRELLA";"ANTIGUA MORELLANA";"46";"VALÈNCIA";"250";"VALÈNCIA";"VALENCIA";"46001";"CALLE EN BOU, 2";"C";"CALLE";"EN BOU";"2";"info@hostalam.com";"http://www.hostalam.com";"HS";"HOSTAL";"SR";"HOSTAL-RESIDENCIA";"18";"36";"NCD";"NO PERTENECE A NINGUNA CADENA";"22/09/2000"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H01568 V";"A";"ALTA";"3";"3 ESTRELLAS";"ARENA SELECT";"46";"VALÈNCIA";"250";"VALÈNCIA";"VALENCIA";"46013";"AVENIDA ANTONIA SELECT, 16";"AV";"AVENIDA";"ANTONIA SELECT";"16";"adm2@valencialuxury.com"; ;"H";"HOTEL";"H";"HOTEL";"25";"49";"NCD";"NO PERTENECE A NINGUNA CADENA";"28/01/2025"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H01453 V";"A";"ALTA";"3";"3 ESTRELLAS";"ARENA ZONE VALENCIA HOTEL";"46";"VALÈNCIA";"250";"VALÈNCIA";"VALENCIA";"46013";"AVENIDA ANTONIO FERRANDIS, 18";"AV";"AVENIDA";"ANTONIO FERRANDIS";"18"; ; ;"H";"HOTEL"; ; ;"35";"71";"NCD";"NO PERTENECE A NINGUNA CADENA";"16/02/2021"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H01498 V";"A";"ALTA";"1";"1 ESTRELLA";"ART HOMES LAVADERO";"46";"VALÈNCIA";"250";"VALÈNCIA";"VALENCIA";"46006";"CALLE CLERO, 12-BAJO D";"C";"CALLE";"CLERO";"12-BAJO D";"info@arthomeslavadero.com"; ;"H";"HOTEL";"HA";"HOTEL-APARTAMENTO";"7";"14";"NCD";"NO PERTENECE A NINGUNA CADENA";"25/04/2023"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H01356 V";"A";"ALTA";"0";"PENSIÓN";"B&B HI VALENCIA BOUTIQUE";"46";"VALÈNCIA";"250";"VALÈNCIA";"VALENCIA";"46003";"PLAZA ALFONSO EL MAGNANIMO, 1- 1º";"PL";"PLAZA";"ALFONSO EL MAGNANIMO";"1- 1º";"booking@hivalencia.com";"http://www.hivalencia.com";"P";"PENSIÓN";"P";"PENSIÓN";"11";"32";"NCD";"NO PERTENECE A NINGUNA CADENA";"02/04/2015"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H01309 V";"A";"ALTA";"0";"PENSIÓN";"B&B HI VALENCIA CANOVAS";"46";"VALÈNCIA";"250";"VALÈNCIA";"VALENCIA";"46004";"CALLE CIRILO AMORÓS, 82-6ª";"C";"CALLE";"CIRILO AMORÓS";"82-6ª";"booking@hivalencia.com";"http://www.hivalenciacanovas.com";"P";"PENSIÓN";"P";"PENSIÓN";"5";"8";"NCD";"NO PERTENECE A NINGUNA CADENA";"09/07/2010"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H01558 V";"A";"ALTA";"2";"2 ESTRELLAS";"B&B HOTEL VALENCIA ALCASSER";"46";"VALÈNCIA";"250";"VALÈNCIA";"VALENCIA";"46290";"CALLE PEDRAPIQUERS, 4";"C";"CALLE";"PEDRAPIQUERS";"4";"hotel.valenciaalcasser@hotelbb.com";"http://WWW.hotelbb.com";"H";"HOTEL";"H";"HOTEL";"92";"188";"NCD";"NO PERTENECE A NINGUNA CADENA";"21/10/2024"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H01139 V";"A";"ALTA";"3";"3 ESTRELLAS";"B&B VALENCIA CIUDAD DE LAS CIENCIAS";"46";"VALÈNCIA";"250";"VALÈNCIA";"VALENCIA";"46013";"AVENIDA AUSIAS MARCH, 99";"AV";"AVENIDA";"AUSIAS MARCH";"99";"hotel.valenciaciencias@hotelbb.com";"www.hotel-bb.com";"H";"HOTEL";"H";"HOTEL";"125";"179";"IHG";"INTERCONTINENTAL HOTELS GROUP";"14/09/2000"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H01353 V";"A";"ALTA";"3";"3 ESTRELLAS";"BALANDRET";"46";"VALÈNCIA";"250";"VALÈNCIA";"VALENCIA";"46011";"PASEO NEPTUNO, 20";"PA";"PASEO";"NEPTUNO";"20";"recepcion@balandret.com";"https://balandret.com";"H";"HOTEL";"H";"HOTEL";"21";"42";"NCD";"NO PERTENECE A NINGUNA CADENA";"04/11/2014"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H01135 V";"A";"ALTA";"0";"PENSIÓN";"BALCON AL MAR";"46";"VALÈNCIA";"250";"VALÈNCIA";"VALENCIA";"46024";"CALLE JUAN JOSE SISTER, 1-1ª";"C";"CALLE";"JUAN JOSE SISTER";"1-1ª";"info@pensionbalconalmar.com";"http://www.hostalbalconalmar.es";"HS";"HOSTAL"; ; ;"12";"20";"NCD";"NO PERTENECE A NINGUNA CADENA";"25/07/2000"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H01239 V";"A";"ALTA";"4";"4 ESTRELLAS";"BARCELÓ VALENCIA";"46";"VALÈNCIA";"250";"VALÈNCIA";"VALENCIA";"46023";"AVENIDA FRANCIA, 11";"AV";"AVENIDA";"FRANCIA";"11";"valencia@barcelo.com";"http://www.barcelo.com/";"H";"HOTEL";"H";"HOTEL";"187";"378";"NCD";"NO PERTENECE A NINGUNA CADENA";"19/06/2006"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H01576 V";"A";"ALTA";"1";"1 ESTRELLA";"BE GONFRE FLATS";"46";"VALÈNCIA";"250";"VALÈNCIA";"VALENCIA";"46006";"CALLE MAESTRO AGUILAR, 28";"C";"CALLE";"MAESTRO AGUILAR";"28";"mfreeman10@outlook.es"; ;"H";"HOTEL";"HA";"HOTEL-APARTAMENTO";"8";"22";"NCD";"NO PERTENECE A NINGUNA CADENA";"09/03/2025"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H01076 V";"A";"ALTA";"3";"3 ESTRELLAS";"BELERET";"46";"VALÈNCIA";"250";"VALÈNCIA";"VALENCIA";"46035";"CALLE CAMPAMENTO, 76";"C";"CALLE";"CAMPAMENTO";"76";"reservas@beleret.com";"http://www.beleret.com";"H";"HOTEL";"H";"HOTEL";"70";"225"; ; ;"09/11/1993"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H01401 V";"A";"ALTA"; ; ;"BERGAMOT HOUSE";"46";"VALÈNCIA";"250";"VALÈNCIA";"VALENCIA";"46003";"CALLE SANTISIMO, 7";"C";"CALLE";"SANTISIMO";"7";"tan@buho.com.es"; ;"P";"PENSIÓN"; ; ;"5";"7";"NCD";"NO PERTENECE A NINGUNA CADENA";"24/07/2018"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H01507 V";"A";"ALTA";"2";"2 ESTRELLAS";"BESTPRICE";"46";"VALÈNCIA";"250";"VALÈNCIA";"VALENCIA";"46007";"CALLE BEATO NICOLAS FACTOR, 22";"C";"CALLE";"BEATO NICOLAS FACTOR";"22";"valencia@hotelesbestprice.com";"http://www.hotelesbestprice.com";"H";"HOTEL"; ; ;"24";"50";"NCD";"NO PERTENECE A NINGUNA CADENA";"26/06/2023"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H01525 V";"A";"ALTA"; ; ;"BIRD HOUSE";"46";"VALÈNCIA";"250";"VALÈNCIA";"VALENCIA";"46021";"AVENIDA PUERTO, 47";"AV";"AVENIDA";"PUERTO";"47";"info@birdhouse.es";"http://www.birdhouse.es";"P";"PENSIÓN"; ; ;"11";"24";"NCD";"NO PERTENECE A NINGUNA CADENA";"31/01/2024"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H01535 V";"A";"ALTA"; ; ;"BISBAL";"46";"VALÈNCIA";"250";"VALÈNCIA";"VALENCIA";"46001";"PLAZA BRUJAS, 3";"PL";"PLAZA";"BRUJAS";"3";"hostalbisbal@hotmail.com"; ;"HS";"HOSTAL"; ; ;"11";"22";"NCD";"NO PERTENECE A NINGUNA CADENA";"07/07/2024"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H01315 V";"A";"ALTA";"3";"3 ESTRELLAS";"BLANQ CARMEN HOTEL";"46";"VALÈNCIA";"250";"VALÈNCIA";"VALENCIA";"46002";"CALLE BLANQUERIAS, 11";"C";"CALLE";"BLANQUERIAS";"11";"recepcion@hotel-delcarmenvalencia.com";"http://www.hotel-carmenvalencia.com";"H";"HOTEL";"H";"HOTEL";"25";"54";"NCD";"NO PERTENECE A NINGUNA CADENA";"27/10/2010"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H01422 V";"A";"ALTA"; ; ;"BLANQ COMEDIAS";"46";"VALÈNCIA";"250";"VALÈNCIA";"VALENCIA";"46003";"CALLE COMEDIAS, 21";"C";"CALLE";"COMEDIAS";"21";"direccion@blanqhoteles.com";"http://www.blanqhoteles.com";"P";"PENSIÓN"; ; ;"13";"26";"NCD";"NO PERTENECE A NINGUNA CADENA";"26/06/2019"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H01500 V";"A";"ALTA"; ; ;"BLANQ RUZAFA";"46";"VALÈNCIA";"250";"VALÈNCIA";"VALENCIA";"46006";"CALLE DENIA, 13";"C";"CALLE";"DENIA";"13";"direccion@blanqhotels.com";"http://www.blanqhotels.com";"P";"PENSIÓN"; ; ;"6";"12";"NCD";"NO PERTENECE A NINGUNA CADENA";"18/05/2023"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H00460 V";"A";"ALTA";"1";"1 ESTRELLA";"BLAYET";"46";"VALÈNCIA";"250";"VALÈNCIA";"VALENCIA";"46012";"AVENIDA GAVIOTAS, 17";"AV";"AVENIDA";"GAVIOTAS";"17";"blayet1935@gmail.com";"http://www.blayet.com";"HS";"HOSTAL";"HS";"HOSTAL";"27";"54";"NCD";"NO PERTENECE A NINGUNA CADENA";"29/05/1965"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H01513 V";"A";"ALTA";"0";"PENSIÓN";"BLUE HOUSE VALENCIA";"46";"VALÈNCIA";"250";"VALÈNCIA";"VALENCIA";"46019";"CALLE FELIPE RINALDI, 11-B";"C";"CALLE";"FELIPE RINALDI";"11-B";"irlandaguzmanb@gmail.com"; ;"P";"PENSIÓN"; ; ;"4";"6";"NCD";"NO PERTENECE A NINGUNA CADENA";"10/08/2023"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H01407 V";"A";"ALTA"; ; ;"BRUGADA HOME";"46";"VALÈNCIA";"250";"VALÈNCIA";"VALENCIA";"46001";"CALLE CERRAJEROS, 9";"C";"CALLE";"CERRAJEROS";"9";"danicaster@yahoo.es"; ;"P";"PENSIÓN"; ; ;"8";"16";"NCD";"NO PERTENECE A NINGUNA CADENA";"15/11/2018"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H01553 V";"A";"ALTA"; ; ;"BYPILLOW SINFONIA";"46";"VALÈNCIA";"250";"VALÈNCIA";"VALENCIA";"46020";"CALLE BARON DE SAN PETRILLO, 10";"C";"CALLE";"BARON DE SAN PETRILLO";"10";"sinfonia@bypillow.com";"http://www.bypillow.com";"HS";"HOSTAL"; ; ;"34";"68";"NCD";"NO PERTENECE A NINGUNA CADENA";"10/10/2024"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H01463 V";"A";"ALTA"; ; ;"CANOVAS ROOMS";"46";"VALÈNCIA";"250";"VALÈNCIA";"VALENCIA";"46005";"PLAZA CANOVAS, 2";"PL";"PLAZA";"CANOVAS";"2";"info@betapartments.com";"http://www.betapartments.com";"P";"PENSIÓN"; ; ;"6";"12";"NCD";"NO PERTENECE A NINGUNA CADENA";"05/07/2021"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H01327 V";"A";"ALTA";"5";"5 ESTRELLAS";"CAROHOTEL PALACIO MARQUES DE CARO";"46";"VALÈNCIA";"250";"VALÈNCIA";"VALENCIA";"46003";"CALLE ALMIRANTE, 14";"C";"CALLE";"ALMIRANTE";"14";"info@carohotel.com";"http://www.carohotel.com";"H";"HOTEL";"H";"HOTEL";"25";"45";"NCD";"NO PERTENECE A NINGUNA CADENA";"07/02/2012"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H01506 V";"A";"ALTA";"3";"3 ESTRELLAS";"CASA BASSA";"46";"VALÈNCIA";"250";"VALÈNCIA";"VALENCIA";"46011";"AVENIDA NEPTUNO, 16-18";"AV";"AVENIDA";"NEPTUNO";"16-18";"casabassahotel@gmail.com";"http://www.casabassahotel.es";"H";"HOTEL"; ; ;"24";"48";"NCD";"NO PERTENECE A NINGUNA CADENA";"26/06/2023"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H01493 V";"A";"ALTA"; ; ;"CASA CLARITA";"46";"VALÈNCIA";"250";"VALÈNCIA";"VALENCIA";"46003";"CALLE AVELLANAS, 10";"C";"CALLE";"AVELLANAS";"10";"info@casaclarita.com";"http://casaclarita.com";"HS";"HOSTAL"; ; ;"12";"24";"NCD";"NO PERTENECE A NINGUNA CADENA";"30/12/2022"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H00133 V";"A";"ALTA";"0";"PENSIÓN";"CASA DEL PATRIARCA";"46";"VALÈNCIA";"250";"VALÈNCIA";"VALENCIA";"46002";"CALLE SALVA, 12";"C";"CALLE";"SALVA";"12";"info@pensionparis.com";"http://www.pensionparis.com";"P";"PENSIÓN";"P";"PENSIÓN";"25";"53";"NCD";"NO PERTENECE A NINGUNA CADENA";"27/10/1950"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H01577 V";"A";"ALTA"; ; ;"CASA ROSETTA BOUTIQUE";"46";"VALÈNCIA";"250";"VALÈNCIA";"VALENCIA";"46800";"CALLE SANT AGUSTI, 17";"C";"CALLE";"SANT AGUSTI";"17";"lluchmi@hotmail.com"; ;"P";"PENSIÓN"; ; ;"5";"9";"NCD";"NO PERTENECE A NINGUNA CADENA";"22/03/2025"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H01293 V";"A";"ALTA";"0";"PENSIÓN";"CASABLANCA";"46";"VALÈNCIA";"250";"VALÈNCIA";"VALENCIA";"46017";"CALLE PEDRO DE LUNA, 3 BAJO";"C";"CALLE";"PEDRO DE LUNA";"3 BAJO"; ; ;"P";"PENSIÓN";"P";"PENSIÓN";"5";"8";"NCD";"NO PERTENECE A NINGUNA CADENA";"18/01/2010"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H01290 V";"A";"ALTA";"1";"1 ESTRELLA";"CASUAL NATURA VALENCIA";"46";"VALÈNCIA";"250";"VALÈNCIA";"VALENCIA";"46008";"CALLE PINTOR VILAPRADES, 14";"C";"CALLE";"PINTOR VILAPRADES";"14";"info@hotel-villarreal.com";"http://www.hotel-villarreal.com";"H";"HOTEL";"H";"HOTEL";"11";"15";"NCD";"NO PERTENECE A NINGUNA CADENA";"09/11/2009"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H01428 V";"A";"ALTA";"3";"3 ESTRELLAS";"CASUAL SOCARRAT VALENCIA";"46";"VALÈNCIA";"250";"VALÈNCIA";"VALENCIA";"46003";"CALLE PAZ, 38";"C";"CALLE";"PAZ";"38";"socarrat@casualhoteles.com";"http://www.casualhoteles.com";"H";"HOTEL"; ; ;"35";"70";"NCD";"NO PERTENECE A NINGUNA CADENA";"03/09/2019"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H00042 V";"A";"ALTA";"2";"2 ESTRELLAS";"CASUAL VALENCIA DE LA MUSICA";"46";"VALÈNCIA";"250";"VALÈNCIA";"VALENCIA";"46001";"CALLE PADILLA, 4";"C";"CALLE";"PADILLA";"4";"info@hotelfloridavalencia.es";"http://www.hotelfloridavalencia.es";"H";"HOTEL";"H";"HOTEL";"45";"71";"NCD";"NO PERTENECE A NINGUNA CADENA";"24/04/1946"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H01267 V";"A";"ALTA";"1";"1 ESTRELLA";"CASUAL VALENCIA DE LAS CIVILIZACIONES";"46";"VALÈNCIA";"250";"VALÈNCIA";"VALENCIA";"46025";"CALLE FÉLIX DEL RÍO, 3";"C";"CALLE";"FÉLIX DEL RÍO";"3";"casualvalenciadelascivilizaciones@casualhoteles.com";"http://www.casualhostal.com";"HS";"HOSTAL";"SR";"HOSTAL-RESIDENCIA";"13";"26";"NCD";"NO PERTENECE A NINGUNA CADENA";"30/05/2008"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H00006 V";"A";"ALTA";"2";"2 ESTRELLAS";"CASUAL VALENCIA DEL CINE";"46";"VALÈNCIA";"250";"VALÈNCIA";"VALENCIA";"46002";"CALLE CONVENTO DE SAN FRANCISCO, 7";"C";"CALLE";"CONVENTO DE SAN FRANCISCO";"7";"reservasvlc@casualhoteles.com";"http://www.casualhotelvalencia.com";"H";"HOTEL";"H";"HOTEL";"39";"66";"NCD";"NO PERTENECE A NINGUNA CADENA";"25/08/1953"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H01370 V";"A";"ALTA";"2";"2 ESTRELLAS";"CASUAL VALENCIA VINTAGE";"46";"VALÈNCIA";"250";"VALÈNCIA";"VALENCIA";"46002";"CALLE BARCELONINA, 1";"C";"CALLE";"BARCELONINA";"1"; ;"http://www.casualhoteles.com";"H";"HOTEL";"H";"HOTEL";"75";"159";"NCD";"NO PERTENECE A NINGUNA CADENA";"08/04/2016"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H01598 V";"A";"ALTA";"3";"3 ESTRELLAS";"CATALINA SUITES";"46";"VALÈNCIA";"250";"VALÈNCIA";"VALENCIA";"46001";"CALLE SAN FERNANDO, 9";"C";"CALLE";"SAN FERNANDO";"9";"aracelipalau777@gmail.com"; ;"H";"HOTEL";"H";"HOTEL";"11";"22";"NCD";"NO PERTENECE A NINGUNA CADENA";"18/06/2025"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H00043 V";"A";"ALTA";"4";"4 ESTRELLAS";"CATALONIA EXCELSIOR";"46";"VALÈNCIA";"250";"VALÈNCIA";"VALENCIA";"46002";"CALLE BARCELONINA, 5";"C";"CALLE";"BARCELONINA";"5";"excelsior.reservas@hoteles-catalonia.es";"http://www.hoteles-catalonia.es";"H";"HOTEL";"H";"HOTEL";"83";"162";"CAT";"HOTELES CATALONIA";"29/07/1969"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H01261 V";"A";"ALTA";"1";"1 ESTRELLA";"CIENCIAS ROOMS";"46";"VALÈNCIA";"250";"VALÈNCIA";"VALENCIA";"46013";"CALLE INSTITUTO OBRERO DE VALENCIA, 20";"C";"CALLE";"INSTITUTO OBRERO DE VALENCIA";"20"; ;"http://www.valenciaflats.com";"HS";"HOSTAL";"SR";"HOSTAL-RESIDENCIA";"28";"63";"NCD";"NO PERTENECE A NINGUNA CADENA";"29/01/2008"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H01380 V";"A";"ALTA"; ; ;"CITY GARDEN B&B";"46";"VALÈNCIA";"250";"VALÈNCIA";"VALENCIA";"46005";"CALLE GENERAL PRIM, 1-1º-1ª";"C";"CALLE";"GENERAL PRIM";"1-1º-1ª"; ; ;"P";"PENSIÓN"; ; ;"6";"13";"NCD";"NO PERTENECE A NINGUNA CADENA";"21/02/2017"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H01397 V";"A";"ALTA"; ; ;"CITYSUITES";"46";"VALÈNCIA";"250";"VALÈNCIA";"VALENCIA";"46008";"CALLE MARTIN EL HUMANO, 28-1ª";"C";"CALLE";"MARTIN EL HUMANO";"28-1ª";"arquiberica@arquiberica.es"; ;"HS";"HOSTAL"; ; ;"7";"20";"NCD";"NO PERTENECE A NINGUNA CADENA";"22/02/2018"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H01440 V";"A";"ALTA";"2";"2 ESTRELLAS";"CITYSUITES VALENCIA MARINA";"46";"VALÈNCIA";"250";"VALÈNCIA";"VALENCIA";"46022";"CALLE MADERAS, 11-13";"C";"CALLE";"MADERAS";"11-13"; ;"http://www.citysuitesvalencia.com";"H";"HOTEL";"HA";"HOTEL-APARTAMENTO";"23";"48";"NCD";"NO PERTENECE A NINGUNA CADENA";"04/03/2020"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H01438 V";"A";"ALTA";"2";"2 ESTRELLAS";"CITYSUITES VALENCIA UNIVERSIDADES";"46";"VALÈNCIA";"250";"VALÈNCIA";"VALENCIA";"46010";"AVENIDA PRIMADO REIG, 102";"AV";"AVENIDA";"PRIMADO REIG";"102"; ; ;"H";"HOTEL";"HA";"HOTEL-APARTAMENTO";"8";"27";"NCD";"NO PERTENECE A NINGUNA CADENA";"27/01/2020"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H00019 V";"A";"ALTA";"2";"2 ESTRELLAS";"CONTINENTAL";"46";"VALÈNCIA";"250";"VALÈNCIA";"VALENCIA";"46002";"CALLE CORREOS, 8";"C";"CALLE";"CORREOS";"8";"continental@contitel.es";"http://sweethotelcontinental.com";"H";"HOTEL";"H";"HOTEL";"43";"75";"NCD";"NO PERTENECE A NINGUNA CADENA";"21/07/1966"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H01414 V";"A";"ALTA"; ; ;"COOL LOFTS VALENCIA";"46";"VALÈNCIA";"250";"VALÈNCIA";"VALENCIA";"46008";"CALLE LEPANTO, 6";"C";"CALLE";"LEPANTO";"6";"nguijarro@hotmail.com"; ;"P";"PENSIÓN"; ; ;"6";"12";"NCD";"NO PERTENECE A NINGUNA CADENA";"27/02/2019"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H01485 V";"A";"ALTA"; ; ;"COOL LOFTS VALENCIA ALAMEDA";"46";"VALÈNCIA";"250";"VALÈNCIA";"VALENCIA";"46010";"CALLE FINLANDIA, 3 BAJO DCH";"C";"CALLE";"FINLANDIA";"3 BAJO DCH"; ; ;"P";"PENSIÓN"; ; ;"3";"6";"NCD";"NO PERTENECE A NINGUNA CADENA";"11/07/2022"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H01430 V";"A";"ALTA";"3";"3 ESTRELLAS";"COSMO";"46";"VALÈNCIA";"250";"VALÈNCIA";"VALENCIA";"46003";"CALLE MARIA CRISTINA, 18";"C";"CALLE";"MARIA CRISTINA";"18";"comercial@valenciaflats.com"; ;"H";"HOTEL"; ; ;"33";"66";"NCD";"NO PERTENECE A NINGUNA CADENA";"06/09/2019"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
"CV H01325 V";"A";"ALTA";"1";"1 ESTRELLA";"COSYROOMS BOLSERIA";"46";"VALÈNCIA";"250";"VALÈNCIA";"VALENCIA";"46001";"CALLE MONJAS, 4";"C";"CALLE";"MONJAS";"4";"recepcion@cosyroomsvalencia.com";"www.cosyrooms-bolseria.com";"HS";"HOSTAL";"SR";"HOSTAL-RESIDENCIA";"20";"29";"NCD";"NO PERTENECE A NINGUNA CADENA";"03/02/2012"; ;"SIEMPRE ABIERTO";"De Lunes a Domingo"
