FECHA_CSV;SIGNATURA;NOMBRE;DIRECCION;CP;PROV_CODIGO;PROVINCIA;MUNI_CODIGO;MUNICIPIO;COMARCA;EMAIL;TELEFONO;FAX;WEB;ACTIVIDADES;EN_LOCALIDADES
14/09/2025 02:00:03;CVTA00237 A;SEAWOLF TEAM;CALLE PLAYA DEL PORTET, S/N;03724;03;ALACANT;128;TEULADA;LA MARINA ALTA;laura.alonso@estudiovega.com;915239725;;;;Teulada (ALACANT)
14/09/2025 02:00:03;CVTA00238 A;AKRABOATS;PLAYA MUELLE LEVANTE, 8-LOCAL 3;03001;03;ALACANT;014;ALACANT/ALICANTE;L'ALACANTI;info@akraboats.com;635515697;;http://akraboats.com;;Alacant/Alicante (ALACANT)
14/09/2025 02:00:03;CVTA00239 A;KARTING ALACANT;CARRETERA SAN VICENTE DEL RASPEIG - SAN JUAN DE ALICANTE, KM 3,8;03112;03;ALACANT;014;ALACANT/ALICANTE;L'ALACANTI;info@kartingalacant.es    kartingalacant@gmail.com;669354480;;http://kartingalacant.es;;Alacant/Alicante (ALACANT)
14/09/2025 02:00:03;CVTA00240 A;COSTA BLANCA NORDIC WALKING;CALLE FOCS, 19;03294;03;ALACANT;065;ELX/ELCHE;EL BAIX VINALOPO;info@nordicwalkingalicante.es;670 819 871;;https://www.nordicwalkingalicante.es;;Alacant/Alicante (ALACANT)
14/09/2025 02:00:03;CVTA00242 A;ENDEMICA NATURA;CALLE L'EMPECINADO, 19;03750;03;ALACANT;101;PEDREGUER;LA MARINA ALTA;info@endemicanatura.com;616043173;;http://endemicanatura.com;;Alcalalí (ALACANT), Benissa (ALACANT), Dénia (ALACANT), La Vall d'Alcalà (ALACANT), la Vall de Gallinera (ALACANT), La Vall de Laguar (ALACANT), Pedreguer (ALACANT), Pego (ALACANT), Xaló (ALACANT)
14/09/2025 02:00:03;CVTA00243 A;HAMMERSEA;CALLE MARSELLA, S/N;03730;03;ALACANT;082;XÀBIA/JÁVEA;LA MARINA ALTA;info@hammersea.com;617722505;;http://hammersea.com;;Xàbia/Jávea (ALACANT)
14/09/2025 02:00:03;CVTA00244 A;DIVERMAR PARK;CALLE MIRARROSA, 13 - 4º K;03700;03;ALACANT;063;DÉNIA;LA MARINA ALTA;divermarpark@gmail.com;642449072;;;;Dénia (ALACANT), El Puig de Santa Maria (VALÈNCIA)
14/09/2025 02:00:03;CVTA00245 A;VIVE VIU VERD;CALLE SALAMANCA, 9;03813;03;ALACANT;130;TOLLOS;EL COMTAT;info@viveviuverd.es;616337800;;http://www.viveviuverd.es;;Tollos (ALACANT)
14/09/2025 02:00:03;CVTA00246 A;DOMINA EL MAR;PASEO MARINA DE DÉNIA, E,, 76;03700;03;ALACANT;063;DÉNIA;LA MARINA ALTA;israel@dominaelmar.com;680440440;;http://www.dominaelmar.com;;Dénia (ALACANT)
14/09/2025 02:00:03;CVTA00247 A;EZZ BAILY;CAMINO  ASSAGADOR DE LA MARJAL, 22;03700;03;ALACANT;063;DÉNIA;LA MARINA ALTA;javierdelrealperello@gmail.com;646909131;;http://ezzbaily.es;;Alacant/Alicante (ALACANT)
14/09/2025 02:00:03;CVTA00248 A;AWAKE SENSES;AVENIDA CONDOMINA, ESC. 2, 7ºE, 58;03540;03;ALACANT;014;ALACANT/ALICANTE;L'ALACANTI;info@awakesenses.com;666 313 166;;https://www.awakesenses.com;;El Campello (ALACANT)
14/09/2025 02:00:03;CVTA00249 A;MOTOFIESTA;CARRETERA MORAIRA - CALPE, LOCAL 1, 219;03724;03;ALACANT;128;TEULADA;LA MARINA ALTA;info@motofiesta.eu;966146688;;http://motofiesta.eu;;Alacant/Alicante (ALACANT)
14/09/2025 02:00:03;CVTA00250 A;PETER MURDOCH;AVENIDA PRINCIPE DE ASTURIAS, 9 1;03730;03;ALACANT;082;XÀBIA/JÁVEA;LA MARINA ALTA;juanjo@vivespons.com;966432624;;http://www.blancabikes.es;;Xàbia/Jávea (ALACANT)
14/09/2025 02:00:03;CVTA00251 A;MIGUEL CATALA PEREZ;CALLE CAPELLETES, 8;03726;03;ALACANT;042;POBLE NOU DE BENITATXELL, EL/ BENITACHELL;LA MARINA ALTA;tperezsegui@hotmail.com;606505750;;;;Teulada (ALACANT), Xàbia/Jávea (ALACANT)
14/09/2025 02:00:03;CVTA00253 A;CARLOS VIDAL ROMAN;CALLE SANTO TOMÁS, 9 - BAJO DCHA., 9;03002;03;ALACANT;014;ALACANT/ALICANTE;L'ALACANTI;carlosvidal11@gmail.com;636424020;;http://siquepasa.com;;Alacant/Alicante (ALACANT)
14/09/2025 02:00:03;CVTA00254 A;ALICANTE PARASAILING XPERIENCE;CALLE DE LA ILLETA (C.N. EL CAMPELLO), S/N;03560;03;ALACANT;050;EL CAMPELLO;L'ALACANTI;info@cncampello.com;965633400;;www.parasailingalicante.com;;El Campello (ALACANT)
14/09/2025 02:00:03;CVTA00255 A;DANIEL POMARES MIRA;CALLE SAN JUAN DE LA CRUZ, 37-2º;03660;03;ALACANT;093;NOVELDA;EL VINALOPO MITJA/EL VINALOPO;biosferadpm@gmail.com;677319042;;;;Castalla (ALACANT), Elda (ALACANT), Petrer (ALACANT), Tibi (ALACANT)
14/09/2025 02:00:03;CVTA00256 A;SHA WELLNESS CLINIC;CALLE VERDEROL, 5;03581;03;ALACANT;011;L'ALFÀS DEL PI;LA MARINA BAIXA;finances@shawellnessclinic.com;965850812;;;;L'Alfàs del Pi (ALACANT)
14/09/2025 02:00:03;CVTA00257 A;LA SAL CENTRO DE BUCEO;CALLE NUEVA DARSENA PESQUERA LOCAL Nº 4, S/N;03008;03;ALACANT;014;ALACANT/ALICANTE;L'ALACANTI;aitanamar@@aitanamar.com;664875587;;http://www.lasaldivingcenteralicante.com;;Alacant/Alicante (ALACANT)
14/09/2025 02:00:03;CVTA00258 A;ADVENTURE BOAT S.L.;PASEO VISTA ALEGRE S/N PUERTO MARINA SALINAS, PANTALÁN H;03182;03;ALACANT;133;TORREVIEJA;EL BAIX SEGURA/LA VEGA BAJA;info@adventureboat.es;655 927 358;;http://www.adventureboat.es;;Torrevieja (ALACANT)
14/09/2025 02:00:03;CVTA00259 A;SCOOTATRIP;CALLE VICTORIA KENT, 18 1ºESC 2;03206;03;ALACANT;065;ELX/ELCHE;EL BAIX VINALOPO;info@scootatrip.es;(+34) 649 088 076;;https://www.scootatrip.es;;Alacant/Alicante (ALACANT)
14/09/2025 02:00:03;CVTA00260 A;CLUB NAUTICO DE ALTEA;AVENIDA DEL PUERTO, 50;03590;03;ALACANT;018;ALTEA;LA MARINA BAIXA;cnaltea@cnaltea.com;965 842 185;;http://www.cnalteal.com;;Altea (ALACANT)
14/09/2025 02:00:03;CVTA00261 A;VERTIGEN AVENTURES;CALLE LUIS VIVES, 116-1ER A;03660;03;ALACANT;093;NOVELDA;EL VINALOPO MITJA/EL VINALOPO;vertigenaventures@gmail.com;+34 632 18 04 53;;https://vertigenaventures.com;;Novelda (ALACANT)
14/09/2025 02:00:03;CVTA00262 A;HIKINGALICANTE;CALLE MIRAFLOR, 1;03005;03;ALACANT;014;ALACANT/ALICANTE;L'ALACANTI;hikingalicante@gmail.com;660507225;;http://www.hikingalicante.com;;Alacant/Alicante (ALACANT)
14/09/2025 02:00:03;CVTA00263 A;LA BOCANA SAILING POINT;PUERTO DEPORTIVO CAMPOMANES MARINA GREENWICH, S/N;03590;03;ALACANT;018;ALTEA;LA MARINA BAIXA;info@labocanasailingpoint.com;+34 637 800 791;;https://www.labocanasailingpoint.com;;Altea (ALACANT)
14/09/2025 02:00:03;CVTA00264 A;QUALITY TOURS MARIOLA;AVENIDA HISPANIDAD, 85;03804;03;ALACANT;009;ALCOI/ALCOY;L'ALCOIA;info@qtmariola.com;965051700;;http://www.qtmariola.com;;Alcoi/Alcoy (ALACANT)
14/09/2025 02:00:03;CVTA00265 A;AWANA;AVENIDA CONDOMINA, 70 BL5 E15;03540;03;ALACANT;014;ALACANT/ALICANTE;L'ALACANTI;info@awanamountains.com;636852977;;http://www.awanamountains.com;;Agost (ALACANT), Agres (ALACANT), Beniarrés (ALACANT), Busot (ALACANT), Calp (ALACANT), Cocentaina (ALACANT), Xixona/Jijona (ALACANT), Bocairent (VALÈNCIA)
14/09/2025 02:00:03;CVTA00266 A;MARIA MADALINA CUCULEANU;CALLE CODOLLA, 2, 1ºD;03530;03;ALACANT;094;LA NUCIA;LA MARINA BAIXA;info@mytourscostablanca.com;643872416;;http://www.mytourscostablanca.com;;La Nucia (ALACANT)
14/09/2025 02:00:03;CVTA00267 A;MULTISERVICIO V MOTORS;PUERTO MUELLE DE LEVANTE, 20A03;03002;03;ALACANT;014;ALACANT/ALICANTE;L'ALACANTI;vmotors.rent@gmail.com;695612134;;;;Alacant/Alicante (ALACANT), El Campello (ALACANT), Santa Pola (ALACANT)
14/09/2025 02:00:03;CVTA00268 A;MARINA JETS ALICANTE;PUERTO MUELLE DE LEVANTE TINGLADO, 20 A;03002;03;ALACANT;014;ALACANT/ALICANTE;L'ALACANTI;marinajets.sl@gmail.com;610245967;;;;Alacant/Alicante (ALACANT), Guardamar del Segura (ALACANT)
14/09/2025 02:00:03;CVTA00269 A;VADUM MARIS;CALLE HERMANOS NAVARRO CARACENA, 123 BAJO;03206;03;ALACANT;065;ELX/ELCHE;EL BAIX VINALOPO;direccion@vadummaris.com;654540421;;http://www.vadummaris.com;;Altea (ALACANT), Benidorm (ALACANT), Calp (ALACANT), Santa Pola (ALACANT), Xàbia/Jávea (ALACANT)
14/09/2025 02:00:03;CVTA00270 A;XABIA GO;CAMINO CABANES, 230;03730;03;ALACANT;082;XÀBIA/JÁVEA;LA MARINA ALTA;info@xabiago.com;965795511;;https://xabiago.com/;;Xàbia/Jávea (ALACANT)
14/09/2025 02:00:03;CVTA00271 A;CENTRO HIPICO LLEDÓ;PARTIDA PINELLA, ASSAGADOR DEL PALMAR, S/N;03709;03;ALACANT;063;DÉNIA;LA MARINA ALTA;info@centrohipicolledo.com;629987404;;http://www.centrohipicolledo.com;;Dénia (ALACANT), Ondara (ALACANT), Pedreguer (ALACANT)
14/09/2025 02:00:03;CVTA00272 A;COSTA BLANCA CHALLENGE;AVENIDA JUAN GIL ALBERT, 3;03804;03;ALACANT;009;ALCOI/ALCOY;L'ALCOIA;gerente@costablancachallenge.com;678 97 12 09;;https://costablancachallenge.com;;Alcoi/Alcoy (ALACANT)
14/09/2025 02:00:03;CVTA00273 A;BLUE VALLEY;AVENIDA COSTA BLANCA, 114;03540;03;ALACANT;014;ALACANT/ALICANTE;L'ALACANTI;info@bluevalleyco.com;635230672;;http://bluevalleywatersports.com;;Agost (ALACANT), Alacant/Alicante (ALACANT), Aspe (ALACANT), Benidorm (ALACANT), Busot (ALACANT), El Campello (ALACANT), Elx/Elche (ALACANT), Finestrat (ALACANT), Monforte del Cid (ALACANT), Mutxamel (ALACANT), Novelda (ALACANT), Sant Joan d'Alacant (ALACANT), Sant Vicent del Raspeig/San Vicente del Raspeig (ALACANT), Torrevieja (ALACANT), Xàbia/Jávea (ALACANT), Xixona/Jijona (ALACANT)
14/09/2025 02:00:03;CVTA00274 A;GET LOST;CARRETERA BENITATXELL CV 740 - KM 0.1, S/N;03730;03;ALACANT;082;XÀBIA/JÁVEA;LA MARINA ALTA;rui.cabaco@marocchallenge.org;652716076;;http://www.get-lost.es;;Xàbia/Jávea (ALACANT)
14/09/2025 02:00:03;CVTA00275 A;BARBARA BOATS;CALLE DOC CLAVERO, 7;03013;03;ALACANT;014;ALACANT/ALICANTE;L'ALACANTI;info@barbaraboats.com;676980943;;http://barbaraboats.com;;Alacant/Alicante (ALACANT), Benidorm (ALACANT)
14/09/2025 02:00:03;CVTA00276 A;GUIAS MAS VERTICAL;PARTIDA DEL BELICH RA, 20;03640;03;ALACANT;089;MONÒVER/MONÓVAR;EL VINALOPO MITJA/EL VINALOPO;info@guiasmasvertical.com;665513494;;;;Monòver/Monóvar (ALACANT)
14/09/2025 02:00:03;CVTA00277 A;DIEGO DE ALZAA;PLAYA MARINETA CASIANA (MARINA DE DÉNIA);03700;03;ALACANT;063;DÉNIA;LA MARINA ALTA;diegodealzaa@gmail.com;670520725;;http://diegodealzaa.com;;Dénia (ALACANT)
14/09/2025 02:00:03;CVTA00278 A;LUNA 7;AVENIDA ALCOY  EDIFICIO PRINCIPADO B LOCAL 1, 3;03503;03;ALACANT;031;BENIDORM;LA MARINA BAIXA;veleroluna7@gmail.com;629656049;;http://@navegaporBenidorm (facebook);;Altea (ALACANT), Benidorm (ALACANT), Calp (ALACANT), Teulada (ALACANT), Xàbia/Jávea (ALACANT)
14/09/2025 02:00:03;CVTA00280 A;ATOPEISSION;CALLE CURRICA (PUERTO DPTVO MARINA GREENWICH), 31;03599;03;ALACANT;018;ALTEA;LA MARINA BAIXA;cferrer@marinagreenwich.com;965842200;;http://instagram.com/atopission;;Altea (ALACANT), Calp (ALACANT)
14/09/2025 02:00:03;CVTA00281 A;AT SEA BOAT RENTAL;PASEO VISTALEGRE (PUERTO DEPORTIVO MARINA SALINAS), S/N;03181;03;ALACANT;133;TORREVIEJA;EL BAIX SEGURA/LA VEGA BAJA;info@atseaboatrental.com;633232270;;http://www.atseaboatrental.com;;Torrevieja (ALACANT)
14/09/2025 02:00:03;CVTA00282 A;LA TERRETA ESPORTS I AVENTURA;CALLE ALACANT, 50;03726;03;ALACANT;042;POBLE NOU DE BENITATXELL, EL/ BENITACHELL;LA MARINA ALTA;info@laterreta-aventures.es;617249808;;https://www.laterreta-aventures.es/;;Benimantell (ALACANT), Poble Nou de Benitatxell, el/ Benitachell (ALACANT), Xàbia/Jávea (ALACANT)
14/09/2025 02:00:03;CVTA00283 A;NAVEGARIA;CALLE CORBETA, 21, BJ;03599;03;ALACANT;018;ALTEA;LA MARINA BAIXA;info@navegaria.com;629664902;;;;Altea (ALACANT)
14/09/2025 02:00:03;CVTA00284 A;BLUE CHARTER;AVENIDA MADRID, 32 19A;03503;03;ALACANT;031;BENIDORM;LA MARINA BAIXA;info@bluecharteraltea.com;639713132;;http://www.bluecharteraltea.com;;Altea (ALACANT)
14/09/2025 02:00:03;CVTA00285 A;SAILOR'S CHARTER;CALLE MUSICO AGUSTIN BERTOMEU, 4, T2 1ºA;03008;03;ALACANT;014;ALACANT/ALICANTE;L'ALACANTI;sailorscharter@gmail.com;619171695;;http://WWW.SAILORSCHARTER.COM;;Alacant/Alicante (ALACANT)
14/09/2025 02:00:03;CVTA00286 A;OTEKA AVENTURA;AVENIDA CONSTITUCION, 4 - PB;03720;03;ALACANT;041;BENISSA;LA MARINA ALTA;info@otekaaventura.es;655115963;;www.otekaaventura.es;;Alacant/Alicante (ALACANT), Bolulla (ALACANT), Confrides (ALACANT), La Vila Joiosa/Villajoyosa (ALACANT), Petrer (ALACANT), Polop (ALACANT), Redován (ALACANT), Villena (ALACANT)
14/09/2025 02:00:03;CVTA00287 A;KANALOA AVENTURAS;AVENIDA PARIS, 1;03730;03;ALACANT;082;XÀBIA/JÁVEA;LA MARINA ALTA;aventurakanaloa@gmail.com;633309151;;;;Xàbia/Jávea (ALACANT)
14/09/2025 02:00:03;CVTA00288 A;ACRONAUTICA;AVENIDA JUAN FUSTER ZARAGOZA, 3 - 1ºB;03503;03;ALACANT;031;BENIDORM;LA MARINA BAIXA;info@acronautica.com;690737626;;http://www.acronautica.com;;Altea (ALACANT), Benidorm (ALACANT)
14/09/2025 02:00:03;CVTA00289 A;LA ZONA SURF SCHOOL SL;CALLE ARQUITECTO GUARDIOLA, NUM 24, 2., 24;03007;03;ALACANT;014;ALACANT/ALICANTE;L'ALACANTI;info@euroasesores.es;965131105;;;;Alacant/Alicante (ALACANT), El Campello (ALACANT), Poble Nou de Benitatxell, el/ Benitachell (ALACANT)
14/09/2025 02:00:03;CVTA00290 A;ALIMED;AVENIDA VILLAJOYOSA, 14 - 8º - 39, 14;03016;03;ALACANT;014;ALACANT/ALICANTE;L'ALACANTI;info@alimedboats.es;608585895;;http://WWW.ALIMEDBOATS.ES;;Alacant/Alicante (ALACANT)
14/09/2025 02:00:03;CVTA00291 A;NAVEGAMED;CALLE PUERTA DE DAMASCO,Nº 3,PISO 4º,PTA.12, 3;03140;03;ALACANT;076;GUARDAMAR DEL SEGURA;EL BAIX SEGURA/LA VEGA BAJA;nestorparres@hotmail.com;622772280;;http://www.navegamed.com;;Guardamar del Segura (ALACANT)
14/09/2025 02:00:03;CVTA00292 A;OCTOPUS DIVING S.L.;CAMINO CAMI VELL ALT DENIA A XABIA 52C, 52C;03700;03;ALACANT;063;DÉNIA;LA MARINA ALTA;info@octopus-denia.com;664638176;;http://www.octopus-denia.com;;Dénia (ALACANT), Xàbia/Jávea (ALACANT)
14/09/2025 02:00:03;CVTA00293 A;AKRAVENTURAS;CALLE TUCUMAN ,16, 6º DCHA, 16;03005;03;ALACANT;014;ALACANT/ALICANTE;L'ALACANTI;info@akraventuras.com;667713103;;http://WWW.AKRAVENTURAS.COM;;Alcoi/Alcoy (ALACANT), Banyeres de Mariola (ALACANT), Beniarbeig (ALACANT), Callosa d'en Sarrià (ALACANT), Confrides (ALACANT), Onil (ALACANT), Petrer (ALACANT), Planes (ALACANT), Relleu (ALACANT), Villena (ALACANT)
14/09/2025 02:00:03;CVTA00294 A;ALANATURE;CALLE ALFONSO EL SABIO, 66 - BAJO D, 66;03690;03;ALACANT;122;SANT VICENT DEL RASPEIG/SAN VICENTE DEL RASPEIG;L'ALACANTI;info@alanature.es;+34 607 345 712;;https://www.alanature.es;;Agres (ALACANT), Alcoi/Alcoy (ALACANT), Altea (ALACANT), Bolulla (ALACANT), Callosa de Segura (ALACANT), Confrides (ALACANT), Elda (ALACANT), Ibi (ALACANT), La Vall d'Alcalà (ALACANT), La Vila Joiosa/Villajoyosa (ALACANT), L'Alfàs del Pi (ALACANT), Orihuela (ALACANT), Polop (ALACANT), Quatretondeta (ALACANT), Redován (ALACANT), Villena (ALACANT), Xàbia/Jávea (ALACANT)
14/09/2025 02:00:03;CVTA00295 A;TABARCA ONLINE;PASEO ADOLFO SUAREZ, 2, ESTE, PABELLÓN 9, 2;03130;03;ALACANT;121;SANTA POLA;EL BAIX VINALOPO;info@tabarca.online;644536355;;https://tabarca.online;;Alacant/Alicante (ALACANT), Pilar de la Horadada (ALACANT), Santa Pola (ALACANT)
14/09/2025 02:00:03;CVTA00296 A;CINT CLIMBING;AVENIDA JAIME I,  29 - B - 8, 29;03005;03;ALACANT;014;ALACANT/ALICANTE;EL COMTAT;cintclimbing@gmail.com;600858220;;http://www.cintclimbing.com;;Alcoi/Alcoy (ALACANT), Callosa de Segura (ALACANT), Confrides (ALACANT), Ibi (ALACANT), L'Alfàs del Pi (ALACANT), Monforte del Cid (ALACANT), Ondara (ALACANT), Polop (ALACANT), Redován (ALACANT), Villena (ALACANT), Anna (VALÈNCIA), Enguera (VALÈNCIA), Tous (VALÈNCIA), Vallada (VALÈNCIA)
14/09/2025 02:00:03;CVTA00297 A;WATERSPORTS ALICANTE;PUERTO MARINA DEPORTIVA DE ALICANTE (MUELLE DE LEVANTE 8), 8;03001;03;ALACANT;014;ALACANT/ALICANTE;L'ALACANTI;watersportsalicante@gmail.com;603708822;;http://watersportsalicante.com;;Alacant/Alicante (ALACANT), Santa Pola (ALACANT)
14/09/2025 02:00:03;CVTA00298 A;MAREMOTOsports Denia;PUERTO PUERTO DEPORTIVO MARINA DE DENIA, 1;03700;03;ALACANT;063;DÉNIA;LA MARINA ALTA;denia@maremoto.com;619103484;;https://www.maremotosports.com/denia;;Dénia (ALACANT)
14/09/2025 02:00:03;CVTA00299 A;ACTIVIDADES BENIDORM;PASEO COLÓN ,MUELLE INDUSTRIAL, OFICINA 4;03501;03;ALACANT;031;BENIDORM;LA MARINA BAIXA;info@actividadesbenidorm.com;655 559 994;;http://www.actividadesbenidorm.com;;Benidorm (ALACANT)
14/09/2025 02:00:03;CVTA00300 A;NAUTILUS NAUTICAL SPORTS;PUERTO PUERTO DEPORTIVO MARINA DE LAS DUNAS, 1;03140;03;ALACANT;076;GUARDAMAR DEL SEGURA;EL BAIX SEGURA/LA VEGA BAJA;info@nautilusnauticalsports.com;634530534;;http://www.nautilusnauticalsports.com;;Guardamar del Segura (ALACANT)
14/09/2025 02:00:03;CVTA00301 A;MEDITERRANEAN KAYAKS;PARTIDA MADRIGUERES SUD, 61-A, 61;03700;03;ALACANT;063;DÉNIA;LA MARINA ALTA;ingenieria@pereto.es;691557666;;;;Calp (ALACANT), Dénia (ALACANT), Poble Nou de Benitatxell, el/ Benitachell (ALACANT), Teulada (ALACANT), Xàbia/Jávea (ALACANT)
14/09/2025 02:00:03;CVTA00302 A;MAREMOTOsports Torrevieja;PUERTO PUERTO DEPORTIVO MARINA SALINAS, 1;03181;03;ALACANT;133;TORREVIEJA;EL BAIX SEGURA/LA VEGA BAJA;torrevieja@maremoto.com;600475000;;https://www.maremotosports.com/torrevieja;;Torrevieja (ALACANT)
14/09/2025 02:00:03;CVTA00303 A;MAREMOTOsports Altea;PUERTO PUERTO DEPORTIVO MARINA GREENWICH, 1;03590;03;ALACANT;018;ALTEA;LA MARINA BAIXA;altea@maremoto.com;671000600;;https://www.maremotosports.com/altea;;Altea (ALACANT)
14/09/2025 02:00:03;CVTA00304 A;SERPA CLIMBING;PARTIDA BENIADLA, 10;03700;03;ALACANT;063;DÉNIA;LA MARINA ALTA;serpa@climbingismotion.com;646 952 033;;https://climbingismotion.com;;Agost (ALACANT), Alcalalí (ALACANT), Alcoi/Alcoy (ALACANT), Altea (ALACANT), Bolulla (ALACANT), Busot (ALACANT), Callosa de Segura (ALACANT), Calp (ALACANT), Castell de Castells (ALACANT), Cocentaina (ALACANT), Crevillent (ALACANT), Dénia (ALACANT), El Castell de Guadalest (ALACANT), El Pinós/Pinoso (ALACANT), Finestrat (ALACANT), la Vall de Gallinera (ALACANT), Llíber (ALACANT), L'Orxa/Lorcha (ALACANT), Millena (ALACANT), Murla (ALACANT), Orihuela (ALACANT), Parcent (ALACANT), Pedreguer (ALACANT), Petrer (ALACANT), Poble Nou de Benitatxell, el/ Benitachell (ALACANT), Polop (ALACANT), Redován (ALACANT), Sella (ALACANT), Tàrbena (ALACANT), Tibi (ALACANT), Tormos (ALACANT), Xàbia/Jávea (ALACANT), Xaló (ALACANT), Gandia (VALÈNCIA)
14/09/2025 02:00:03;CVTA00305 A;CLUB DEPORTIVO PARRES SANTA POLA;AVENIDA BLASCO IBAÑEZ, S/N (PLAYA DEL TAMARIT), 1;03130;03;ALACANT;121;SANTA POLA;EL BAIX VINALOPO;info@parreswatersports.com;663457320;;http://www.parreswatersports.com;;Alacant/Alicante (ALACANT), Santa Pola (ALACANT)
14/09/2025 02:00:03;CVTA00306 A;CLUB DEPORTIVO PARRES ELCHE;AVENIDA SAN BARTOLOME DE TIRAJANA, 22-LOCAL 8-ARENALES SOL, 22;03195;03;ALACANT;065;ELX/ELCHE;EL BAIX VINALOPO;info@parreswatersports.com;663457320;;http://www.parreswatersports.com;;Alacant/Alicante (ALACANT), Elx/Elche (ALACANT)
14/09/2025 02:00:03;CVTA00307 A;SEATRAVEL;PUERTO PUERTO DEPORTIVO MARINA MIRAMAR, LOCAL 2B, 2;03130;03;ALACANT;121;SANTA POLA;EL BAIX VINALOPO;admin@musivum.es;601014580;;http://www.seatravel.es;;Alacant/Alicante (ALACANT), Altea (ALACANT), Santa Pola (ALACANT), Torrevieja (ALACANT)
14/09/2025 02:00:03;CVTA00308 A;CENTRO DE FORMACION MARITIMO DENIA;AVENIDA JOAN FUSTER, 11 - B, 11;03700;03;ALACANT;063;DÉNIA;LA MARINA ALTA;info@centrodeformacionmaritimodenia.com;660715489;;http://www.centrodeformacionmaritimodenia.com;;Dénia (ALACANT), Xàbia/Jávea (ALACANT)
14/09/2025 02:00:03;CVTA00309 A;KAYAKS EL CALO XABIA;CAMINO CAMI VELL DEL MORRO CASTELL, 1;03730;03;ALACANT;082;XÀBIA/JÁVEA;LA MARINA ALTA;info@kayaks-el-calo.com;626404689;;https://www.kayaks-el-calo.com/;;Xàbia/Jávea (ALACANT)
14/09/2025 02:00:03;CVTA00310 A;MOUNTAIN FITNESS;PARTIDA CANAL, 10;03440;03;ALACANT;079;IBI;L'ALCOIA;formacion@mountainfitness.es;676 281 888;;https://mountainfitness.es;;Cañada (ALACANT), La Vila Joiosa/Villajoyosa (ALACANT)
14/09/2025 02:00:03;CVTA00312 A;EMOTIONAL BOATING;CALLE MOLL DE LA PANSA, S/N MARINA EL PORTET;03700;03;ALACANT;063;DÉNIA;LA MARINA ALTA;emotionalboating@gmail.com;+34 633 653 111;;http://www.emotionalboating.com;;Dénia (ALACANT), Teulada (ALACANT), Xàbia/Jávea (ALACANT)
14/09/2025 02:00:03;CVTA00313 A;MAKANA SUP;CALLE VELERO, Nº 5, JUNTO AL HOTEL CALAS DE ALICANTE, 5;03540;03;ALACANT;014;ALACANT/ALICANTE;L'ALACANTI;info@makanasup.com;+34 623 362 532;;https://makanasup.com;;Alacant/Alicante (ALACANT)
14/09/2025 02:00:03;CVTA00314 A;JET BOAT CAMPELLO;CALLE LA ILLETA, LOCALES 1, 9 Y 10-C.N.CAMPELLO, 1;03560;03;ALACANT;050;EL CAMPELLO;L'ALACANTI;hola@jetboatcampello.com;615930121;;http://www.jetboatcampello.com;;El Campello (ALACANT)
14/09/2025 02:00:03;CVTA00315 A;VERTICE RUTAS;CALLE DE LA IGLESIA, 23A - PTA. 2, 23;03727;03;ALACANT;081;XALÓ;LA MARINA ALTA;verticerutas@gmail.com;629589833;;https://www.facebook.com/senderismontanaventura/;;Altea (ALACANT), Dénia (ALACANT), Xàbia/Jávea (ALACANT)
14/09/2025 02:00:03;CVTA00316 A;YOURBESTSAIL;CALLE MÉDICO PEDRO ORTS, 2 - ESC. 2, 8-A, 2;03005;03;ALACANT;014;ALACANT/ALICANTE;L'ALACANTI;yourbestsail@icloud.com;654855218;;http://www.yourbestsail.com;;Alacant/Alicante (ALACANT), Torrevieja (ALACANT)
14/09/2025 02:00:03;CVTA00317 A;DONUT BOAT TORREVIEJA;PUERTO MARINA SALINAS - PASEO VISTALEGRE, S/N, 1;03181;03;ALACANT;133;TORREVIEJA;EL BAIX SEGURA/LA VEGA BAJA;vbouco@hotmail.fr;665418484;;https://www.donut-boat.com;;Torrevieja (ALACANT)
14/09/2025 02:00:03;CVTA00318 A;WATER SPORTS TORREVIEJA;PASEO VISTALEGRE S/N, DIQUE DE LEVANTE, LOCAL 11, 0;03181;03;ALACANT;133;TORREVIEJA;EL BAIX SEGURA/LA VEGA BAJA;watersportstorrevieja@gmail.com;692457936;;https://watersportstorrevieja.com;;Torrevieja (ALACANT)
14/09/2025 02:00:03;CVTA00319 A;DREAMSEA MEDITERRANEAN;URBANIZACIÓN PP CDS MAR II - OLIVOS, Nº 97, 97;03726;03;ALACANT;042;POBLE NOU DE BENITATXELL, EL/ BENITACHELL;LA MARINA ALTA;angeldreamsea@gmail.com;647720623;;http://www.dreamseasurfcamp.com;;Poble Nou de Benitatxell, el/ Benitachell (ALACANT), Teulada (ALACANT)
14/09/2025 02:00:03;CVTA00320 A;KOKOKAYAK, S.L.;CALLE ORQUIDEA, 20;03730;03;ALACANT;082;XÀBIA/JÁVEA;LA MARINA ALTA;info@kokokayakjavea.com;+34 674 882 499;;https://kokokayakjavea.com;;Xàbia/Jávea (ALACANT)
14/09/2025 02:00:03;CVTA00321 A;ADVENTURE OFF ROAD;PARTIDA LA MARSETA, 14;03110;03;ALACANT;090;MUTXAMEL;L'ALACANTI;info@adventureoffroad.es;622 105 242;;https://www.adventureoffroad.es;;Mutxamel (ALACANT)
